created_at,text,geo__place_id,place_info__country_code,place_info__name,place_info__country,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__full_name,geo__coordinates__type,Longitude,Latitude
2021-03-18T15:17:59.000Z,mutual aid and bored young’uns and dirty coffee pots and generational poverty and green beans! this week on @intotheabiscuit ! oh and I read some poems too. Y’all give it a listen. https://t.co/ANCXwwDCfr,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",,-85.768241,37.822244
2021-03-18T15:00:14.000Z,"Consider donating your stimulus check to the ABCF Warchest, which supports 20 political prisoners every month (&amp; has since 1999)! Commissary funds for incarcerated comrades are also mutual aid! 💓 https://t.co/d24tTSCKOp\n\nhttps://t.co/fyYUDlO6Mr",1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",,-87.732013,41.8335845
2021-03-18T14:41:16.000Z,Help support the victims and their families from Atlanta by donating here. @AAAJ_Atlanta are rooted in community and have been working nonstop on so many issues from mutual aid to voter suppression and civic engagement in Georgia https://t.co/UTFSrVaCqA,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-18T12:38:57.000Z,@Vbmaier There are several mutual aid Facebook groups locally. Here's one: https://t.co/B2ypGiFjnc,94779fa8bb1f79a8,US,Brighton,United States,-77.694219,43.087472,-77.516194,43.167065,"Brighton, NY",,-77.605207,43.1272685
2021-03-18T05:52:03.000Z,So proud of our 10th grade students and teachers who have designed an amazing mutual aid project. #GoEagles 🦅 https://t.co/Vk1YY6o9CG,300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-03-18T03:09:13.000Z,Hate crimes against all POC have been on the rise for the last four years. It’s disgusting. It’s 2021 and somehow we still have people who believe this backwards belief. Stimmies just hit so if you can I’ll attach links to mutual aid donations that go directly to communities not,737fcb9daae404ac,US,Boise,United States,-116.37449,43.510172,-116.10151,43.685894,"Boise, ID",,-116.238,43.598033
2021-03-17T23:20:29.000Z,The Queens Kids tee restock / now available in XXL exclusively online. \nAll profits from online sales will be used to buy supplies for @centrocorona ‘s mutual aid network.❤️\n⠀⠀⠀⠀⠀⠀⠀⠀⠀\nFirst drop of Spring / Summer ‘21 is in the works 💐#somosny\nhttps://t.co/TJWctNAQNY https://t.co/VB2Dxj89CS,00c39537733fa112,US,Queens,United States,-73.962582,40.541722,-73.699793,40.8000371,"Queens, NY",,-73.831188,40.6708796
2021-03-17T21:12:28.000Z,The Queens Kids restock and now now available in XXL. \nWe will continue to use all profits from online sales to buy supplies for Centro Corona’s mutual aid network. ❤️ #somosny\nhttps://t.co/TJWctNAQNY https://t.co/oJXJVuCTbV,00c39537733fa112,US,Queens,United States,-73.962582,40.541722,-73.699793,40.8000371,"Queens, NY",,-73.831188,40.6708796
2021-03-17T20:39:13.000Z,Thank you for including Bicycle Meals along side some incredible mutual aid groups. https://t.co/KqnEKPxynj,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-17T04:53:23.000Z,check out the link in my bio. Note: not all links posted there are mutual aid/ sw / queer focused. I will update if I can find a more specific link tree. Please considering joining me in donating.,590c1000bfb45cf6,US,North Druid Hills,United States,-84.348497,33.799908,-84.303938,33.840414,"North Druid Hills, GA",,-84.326218,33.820161
2021-03-17T04:53:23.000Z,"I‚Äôm matching donations to @AAAJ_Atlanta and @RedCanarySong, as well as any other mutual aid funds centering Asian sex workers and LGBTQ+ Asians (send them my way if u come across them)",590c1000bfb45cf6,US,North Druid Hills,United States,-84.348497,33.799908,-84.303938,33.840414,"North Druid Hills, GA",,-84.326218,33.820161
2021-03-16T03:14:45.000Z,"Rogers Park Free Store, Mutual Aid Project https://t.co/nQcXyuEZtN",1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",,-87.732013,41.8335845
2021-03-16T03:02:22.000Z,"@hamdia_ahmed Hey Hamida! What is the source of this info , I‚Äôm part of a mutual aid group in Jersey City and would love to make this apart of our houseless outreach.",b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",,-74.066663,40.7180015
2021-03-16T03:01:12.000Z,"@blackstarfarmer, @ithke79 and Dr. Jeff Hou's mutual aid efforts to end food deserts are honored by the @SFMOMA. \nhttps://t.co/FIuL0si7dd",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-03-16T00:49:54.000Z,It’s officially #Ward6MutualAid’s One Year Anniversary! ✨ Thankful to @ServeYourCityDC for serving as #W6MA’s hub — and grateful for being part of a mutual aid network who believes that here in #DC — #WeKeepUsSafe through #solidarityNOTcharity. ➡️ https://t.co/r5hD4IpClR ➡️ https://t.co/5hTs03VnD2,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-15T23:35:14.000Z,New Biz action items: Board approves county administrator’s ability to update mutual aid agreement. Next up is a resolution to approve the county’s pursuit of grant funds from Commonwealth Transportation Board for development of infrastructure at Shannon Hill Biz Park. Approved.,5635c19c2b5078d1,US,Virginia,United States,-83.67529,36.540739,-75.16644,39.466012,"Virginia, USA",,-79.420865,38.0033755
2021-03-15T22:19:53.000Z,Consider donating part or all of your stimulus to the In'Lakesh Relied Fund. In'Lakesh is an emergency fund of solidarity and mutual aid for residents of Santa Ana and Orange County most impacted by covid-19.\n\nhttps://t.co/aMI8EPmIuw https://t.co/5BHJ5JZSg0,0562e9e53cddf6ec,US,Santa Ana,United States,-117.94405,33.691774,-117.83083,33.78821,"Santa Ana, CA",,-117.88744,33.739992
2021-03-15T21:32:57.000Z,"""Perhaps it doesn’t take a village to raise a city, but rather to save one."" -John Staughton \n\nCheck out this article! John does a great job showcasing the work mutual-aid groups do in Denver! 💖\n\nhttps://t.co/eViaABUmFv",b49b3053b5c25bf5,US,Denver,United States,-105.10982,39.614151,-104.73437,39.812975,"Denver, CO",,-104.92209,39.713563
2021-03-15T20:36:12.000Z,"#solidarityNOTcharity means keeping the work going, because the need here in #WashingtonDC will continue long after the pandemic is over.\n\nConsider becoming a recurring donor TODAY! ➡️ Your support makes Mutual Aid possible into the future. https://t.co/F30sUi9f3p \n#WeKeepUsSafe https://t.co/ThUBHk9LBc",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-15T15:41:46.000Z,Keep supporting Virya's work! 💗\n\nMutual Aid Monday is still on today! Check out @kelsangv profile for more details! ❄🧤\n\nAlso check out their work from this weekend: https://t.co/IfP8IMHYoX https://t.co/B9HaOgkXnc,b49b3053b5c25bf5,US,Denver,United States,-105.10982,39.614151,-104.73437,39.812975,"Denver, CO",,-104.92209,39.713563
2021-03-15T12:49:07.000Z,The thing about mutual aid is its run by real people dealing with real shit 🗣🗣 https://t.co/vTpRspXDiV,e0060cda70f5f341,US,Texas,United States,-106.64565,25.837092,-93.508131,36.500695,"Texas, USA",,-100.07689,31.1688935
2021-03-15T11:33:27.000Z,Yesterday @BSFDInfo w/ mutual aid depts handled a W/F in W. Bay Shore. Due to heavy winds &amp; hoarding conditions crews had to go exterior before moving interior. Cause is under investigation A/T/T @BillyGoldfeder @thefirenews @SuffolksBravest 📸#crossbuffjrphotography #AJI #cBJP https://t.co/FFFbUbAY3z,00c39537733fa112,US,Queens,United States,-73.962582,40.541722,-73.699793,40.8000371,"Queens, NY",,-73.831188,40.6708796
2021-03-15T04:18:03.000Z,"ManyCommunities are showing support in various ways, from social media activism to mutual aid efforts, which starting to heighten awareness surrounding racism against Asian Americans, which can be ingrained &amp; subtle,ranging from racially insensitive incidents to physical attacks.",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-15T00:53:05.000Z,💜💜💜Our Year of Mutual Aid https://t.co/sewHRk3nKW,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-14T21:10:53.000Z,"Second dose down at Yankee Stadium!\n\nI’m well on my way to being vaccinated against #COVID &amp; protecting everyone around me.\n\nFeeling really overwhelmed rn. Campaigning, doing mutual aid, etc in the pandemic has been scary as an asthmatic, but this gives me confidence. https://t.co/JHZS0Q4XbH",002e24c6736f069d,US,Bronx,United States,-73.933612,40.785365,-73.765271,40.91533,"Bronx, NY",,-73.849442,40.8503475
2021-03-14T04:09:09.000Z,This blew up! Thank you for all of the love.\nI spent the morning volunteering at a vaccine site run by Fort Greene / Clinton Hill Mutual Aid you can donate to them here https://t.co/HY1kv4m3Js\nOr sign up to volunteer at a vaccine or food bank with themhttps://t.co/48qvshICE9,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",,-73.948776,40.655138
2021-03-14T02:18:16.000Z,"The collective work of mutual aid is vital to moving toward a more equitable future. We must shift away from the mindset that the fridges are ‚Äúcharity,‚Äù in which the powerful designate resources for the powerless. Mutual aid aims to empower ALL through the act of solidarity https://t.co/1a8GZ3r8Mz",1661ada9b2b18024,US,Wichita,United States,-97.534906,37.562483,-97.152924,37.80531,"Wichita, KS",,-97.343915,37.6838965
2021-03-13T23:05:58.000Z,"@OZTENRAY @jtcruz94 @ColeMcDermott16 @ThunderGat @bocxtop At least half the disabled people I know in Minneapolis depend on mutual aid to pay their bills, because disability benefits don't pay enough and go away if you get married. YOU don't like it, because it reminds you that people need help.",8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",,-93.262047,44.9706105
2021-03-13T21:08:29.000Z,".@kamilalyciaa is an OG member of GKMC &amp; she is also an incredible writer, poet &amp; activist. Alycia has been a strong member of the organization and friend to many. She created the idea around our mutual aid program back in March of last year and continues to head it to this day. https://t.co/ZfX8VNbc2U",1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",,-87.732013,41.8335845
2021-03-13T19:56:16.000Z,Queens of mutual aid @TS_Candii 💜💜💜💜 https://t.co/buFGiQpl8n,002e24c6736f069d,US,Bronx,United States,-73.933612,40.785365,-73.765271,40.91533,"Bronx, NY",,-73.849442,40.8503475
2021-03-13T18:30:36.000Z,Volunteers from JC Mutual Aid Society collecting donations till 3 pm outside @wordbookstores on the Ped Plaza. https://t.co/P6NDCbajQf,b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",,-74.066663,40.7180015
2021-03-13T16:04:36.000Z,We‚Äôve been working on this fridge for months as a community vision for more love and food security that came out of our mutual aid efforts and it‚Äôs finally launching tomorrow at 1pm. If you‚Äôre around stop by and drop off some goods. ‚ù§Ô∏è https://t.co/GMT9lcDS8z,00c39537733fa112,US,Queens,United States,-73.962582,40.541722,-73.699793,40.8000371,"Queens, NY",,-73.831188,40.6708796
2021-03-13T08:11:58.000Z,@Lumb_PDX @precatlady @acab_bitch How WE mutual aid porn,ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",,-122.63091,45.5364018
2021-03-13T06:37:44.000Z,@BaltCoFire and @BaltimoreFire are defensively operating on a fully involved and collapsed house fire in the 7500 block of Belair Rd. @BCFDL734 T30 and SQ54 go mutual aid. #WorkingFire #Collapsed https://t.co/lXm3T2HiMi,c0b8e8dc81930292,US,Baltimore,United States,-76.711521,39.197211,-76.529443,39.372215,"Baltimore, MD",,-76.620482,39.284713
2021-03-13T03:09:52.000Z,Mutual aid networks like @MNcovidsitters didn‚Äôt solve our problems ‚Äî not even close. But they give us a starting point and a reminder that we have opportunities to be and do better.,8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",,-93.262047,44.9706105
2021-03-13T03:02:59.000Z,"Finally, to emphasize the point so eloquently stated by the fierce, brilliant @jiatolentino: mutual aid networks are not just feel-good fluff. They are hard work. They fill the voids left by greed, ignorance and institutionalized apathy. https://t.co/4hX2ayvwSp",8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",,-93.262047,44.9706105
2021-03-13T02:51:15.000Z,"What started as a spreadsheet (@sruthi_shankar_ ) grew into a website (@lina_omopez ), an app (@jackdoenges) and a global mutual aid network (@marycthomas95, @JadeMCohen, @JilllMilll, @londyloo, @BriannaEngelson, @LisaSkarling, @TomSchmidt30, @ZarinIRahman)",8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",,-93.262047,44.9706105
2021-03-13T01:08:40.000Z,Did you know Lawrence has a fridge project too?? Our friends at @LFKEats are working to fight food insecurity in #LFK with a new mutual aid initiative \n\nGive them a follow and lend some support if you’re able! (And thanks for the inspo on our @ name 😊🧡) https://t.co/0UcTBduykJ,1661ada9b2b18024,US,Wichita,United States,-97.534906,37.562483,-97.152924,37.80531,"Wichita, KS",,-97.343915,37.6838965
2021-03-12T23:40:32.000Z,"If I haven’t mentioned it enough, my partner is AMAZING. She runs a mutual aid program with her best friend (https://t.co/IunejqzaaP) that provides basics to locals in need. They have 22 orders this weekend, &amp; she’s out right now getting 💯% of them delivered before the snow. 🥰",e21c8e4914eef2b3,US,Colorado,United States,-109.06026,36.992427,-102.04152,41.003445,"Colorado, USA",,-105.55089,38.997936
2021-03-12T16:07:55.000Z,"A pandemic year where many were out of work, relying on mutual aid funds, and in the brink of homelessness and politicians still asking us to donate money to their campaigns. Read the room.",e4a0d228eb6be76b,US,Philadelphia,United States,-75.280284,39.871811,-74.955712,40.13792,"Philadelphia, PA",,-75.117998,40.0048655
2021-03-11T18:31:50.000Z,"@WIdigregorysj @MollyBeck @WisVoter All of that is true. We don't believe in cooperation and mutual aid even though we supposedly mostly follow Jesus's teachings. We believe in meritocracy, even though who you know and your skin color is often more important than what you are capable of. We overvalue ownership, etc",2a93711775303f90,US,Milwaukee,United States,-88.070827,42.920822,-87.863758,43.1926225,"Milwaukee, WI",,-87.967293,43.0567223
2021-03-11T17:41:47.000Z,Reminder to support your neighborhood mutual aid network. 🙌🏻 @Ward3MutualAid,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-11T16:43:21.000Z,"@BoiseRescue @AFriendlyDad I find Boise Mutual Aid Collective or El-Ada are more in line with my values. Check them out, they could totally use support.",4723507d8ce23a60,US,Idaho,United States,-117.24303,41.987982,-111.0435,49.001121,"Idaho, USA",,-114.14326,45.4945515
2021-03-11T15:19:47.000Z,Won‚Äôt take a picture cuz ppl r still cleaning up before having their remaining belongings trashed; @ChebaHutSubs and Argonauts liquor threatened to call the cops on protestors/mutual aid folks while siccing rent-a-cops (Ronin Security) on them. Shame.,0fc29442af55b000,US,Argonaut Wine & Liquor,United States,-104.97807,39.739835,-104.97807,39.739835,Argonaut Wine & Liquor,,-104.97807,39.739835
2021-03-11T13:32:00.000Z,"Receiving this mutual aid bag at my doorstep made my heart feel full. Thank you to the organizers, and volunteers. Thank you for this easy way to be a neighbor. https://t.co/8eF3hQrk1Z",946ccd22e1c9cda1,US,Pittsburgh,United States,-80.095586,40.3615796,-79.865793,40.501198,"Pittsburgh, PA",,-79.98069,40.4313888
2021-03-11T02:27:49.000Z,During the pandemic I also:+ provided space/support 4 mutual aid incl. COVID-19 mobile &amp; walk-up testing (soon add a vaccination siteü§ûüèæ) &amp; a community fridge\n+ Provided emergency $$ assistance &amp; other support as a COVID-19 Helpline Case Manager\n+ reconciled food pantry budgets,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",,-73.948776,40.655138
2021-03-10T20:46:21.000Z,Good news! I contacted the Madison Heights Mutual Aid and we are organizing to get Barabara‚Äôs items to store them safely for her while we figure out how we can further help. https://t.co/USmPjPC1KC,e67427d9b4126602,US,Madison Heights,United States,-83.126332,42.475983,-83.084518,42.5348261,"Madison Heights, MI",,-83.105425,42.5054046
2021-03-10T20:25:10.000Z,I think a lot of Iowa city organizers have been brainstorming some really great mutual aid ideas to start this spring and summer and it would be awesome to have real support in doing so .,01e0b1c656c5070f,US,Iowa City,United States,-91.611057,41.599181,-91.463067,41.6955258,"Iowa City, IA",,-91.537062,41.6473534
2021-03-10T18:51:13.000Z,"Hi friends, we‚Äôre back! Our mutual aid hub is open again after a hiatus. Please stop by today with some essential supplies for our unhoused neighbors, we‚Äôre placing an emphasis on snacks üß°2161 University Ave W., St. Paul, MN\n‚Äì Wed / Fri (3pm - 7pm)\n‚Äì Sat / Sun (10am - 2pm) https://t.co/lt8UQmce1h",60e2c37980197297,US,St Paul,United States,-93.207783,44.8907521,-93.003514,44.992279,"St Paul, MN",,-93.105649,44.9415156
2021-03-10T03:08:05.000Z,I would never accumulate a million dollars in the first place. Mutual aid comes first. https://t.co/aOh1s4FNb5,a832efe6c7c00859,US,Miami Springs,United States,-80.321889,25.801893,-80.258487,25.841563,"Miami Springs, FL",,-80.290188,25.821728
2021-03-09T22:23:23.000Z,Yay!! JCMAS on @NJSpotlightNews https://t.co/Oo8allpxWI,b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",,-74.066663,40.7180015
2021-03-09T09:13:12.000Z,So many people need Mutual Aid. Poverty is and has always been America's biggest human rights crisis. Especially for the most vulnerable folx. Period https://t.co/pIvlWTIBPk,9807c5c5f7a2c6ce,US,Minnesota,United States,-97.239256,43.499362,-89.483385,49.384359,"Minnesota, USA",,-93.361321,46.4418605
2021-03-09T04:49:57.000Z,"My apartment complex left us hanging without so much as a wellness check or an email to tell residents where to get water. They were pretty shook when I walked into the leasing office and told them that through community mutual aid, we were able to arrange water distribution. https://t.co/mc3dWBNb5D",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-03-09T02:51:19.000Z,@dopegirlfresh I recently spent... Let‚Äôs just say... an unholy amount of $ on mutual aid helping folks w just $25 bucks a pop in Texas the other day and I‚Äôm a disabled ‚ÄòRican mom in the Bronx. Was stoic. Saw a bunch of ‚Äújournalists‚Äù waxing poetic about how tragic situation was but no aid found?,002e24c6736f069d,US,Bronx,United States,-73.933612,40.785365,-73.765271,40.91533,"Bronx, NY",,-73.849442,40.8503475
2021-03-08T02:39:38.000Z,"Mutual aid request for some friends that finally found affordable housing after 7 years on the street! If anyone has cookware (pots, pans utensils), full size sheets, or other stuff that they can use in their new apartment please DM! https://t.co/bIKN54yj3d",5ef5b7f391e30aff,US,Berkeley,United States,-122.32482,37.8459532,-122.23423,37.905738,"Berkeley, CA",,-122.27952,37.8758456
2021-03-07T15:23:49.000Z,"@__SplashGod @thedigitaldash_ muting this - y‚Äôall got this nigga dick so far down your throat it‚Äôs blocking oxygen flow to your brain. go to hell, stream rainforest, and donate to noname book club &amp; other mutual aid efforts in your community ü§ç. https://t.co/7P9LZm0huU",24a53a1880093fa9,US,Winston-Salem,United States,-80.389019,35.9341262,-80.100949,36.240211,"Winston-Salem, NC",,-80.244984,36.0871686
2021-03-06T23:47:53.000Z,Why is parking at the @longcenter closed when there are still volunteers for Austin Mutual Aid/Austin Needs Water needing to come and go?,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-03-06T20:59:59.000Z,"Please send mutual aid network suggestions to me, share with your networks. Updates coming soon with probably an interactive map bc I love maps. ‚úäüèΩ‚ú®‚ù§Ô∏è",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-03-06T18:05:59.000Z,I am in awe of #MedTwitter and students leading mutual aid efforts this week for #MedGradWishList. You all inspire me every. single. day. https://t.co/IUAxQkp8fm,018929347840059e,US,Indianapolis,United States,-86.348441,39.631677,-85.937404,39.927448,"Indianapolis, IN",,-86.142923,39.7795625
2021-03-06T17:15:04.000Z,Are you like @phlpp7r still volunteering to deliver mutual aid food? Goddess bless you AND You are eligible to get vaccinated under 1b so get your appointment now!! #,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",,-73.968542,40.780709
2021-03-06T13:00:02.000Z,Today is the day! Join @EquityMiner in solidarity with @ServeYourCityDC for our monthly Miner Mutual Aid Network #Community Table! 11am-1pm at @MinerElementary!#solidaritynotcharity https://t.co/ixsEqB3Nl0,5635c19c2b5078d1,US,Virginia,United States,-83.67529,36.540739,-75.16644,39.466012,"Virginia, USA",,-79.420865,38.0033755
2021-03-06T11:24:14.000Z,"early morning thoughts: my kids will be so blessed to grow up surrounded by my chosen family. They will know what community means early on. ü•∫ Their aunties/uncles will teach them about genuine kindness &amp; empathy, mutual aid, how to fight (ü§£), and above everything - how to LOVE",3df4f427b5a60fea,US,San Antonio,United States,-98.778559,29.141956,-98.302744,29.693046,"San Antonio, TX",,-98.540652,29.417501
2021-03-06T04:41:19.000Z,Any mutual aid groups in need of a vaccinated driver to get folks to vaccine appointments? Is this something folks are even organizing? The driver also happens to be bilingual (Spanish and English). @GroundGameLA @KtownforAll @MutualaidLA others...,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-05T22:11:06.000Z,"üíûüíñüíì JUST STARTED A DONATION BASED MUTUAL AID FEMININE HYGIENE SURPLUS @ LAKE MERRITT AMPHITHEATER üíòüíûüíñ MATCH ME WIT A DONATION OF PERIOD PRODUCTS, WET WIPES OR FRESH PANTIES! üíóüíí HAPPY WOMENS HISTORY MONTH üííüíó\n#THEPINKPANTRY https://t.co/Bt7zSyIKEA",0fc344585455b000,US,Lake Merritt,United States,-122.25646,37.804806,-122.25646,37.804806,Lake Merritt,,-122.25646,37.804806
2021-03-05T21:29:39.000Z,"It‚Äôs @Bandcamp Friday and we have a special new treat for you! üñ§ We whipped up these little lapel pins to help raise funds for local mutual aid organizations in the wake of the winter storm disasters ‚ùÑÔ∏è Go get one with the link in our bio, limited to 50 so grab one fast! https://t.co/tC0VkAGsG1",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-03-05T21:22:35.000Z,"Mutual Aid embodies Zola, Zuri, and Ujima ü§ûüèΩ @DearBlackProph https://t.co/HFZD1hbE0b",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-05T18:00:35.000Z,@machowdh @PoPville @DCist @MayorBowser @Janeese4DC Many mutual aid groups are helping folks do this! You may want to contact your ward‚Äôs group. I know @DCW4MutualAid is helping neighbors with vaccine access for example https://t.co/c8vbW5u4jd,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-04T23:31:54.000Z,"now up to $60 in mutual aid given this week; have to cool my jets for now, tho\n\nplease join in if you can üíú\nkeep the üí∏ flowing https://t.co/OnHLqNVQvR https://t.co/lKRBS2CDok",da2bb7a8de68b604,US,Ramsey,United States,-93.511116,45.215499,-93.380404,45.299401,"Ramsey, MN",,-93.44576,45.25745
2021-03-04T22:45:48.000Z,IF YOU NEED ASSISTANCE: \nCleanup: https://t.co/ji5FYV3hrv\nMonetary: EKY Mutual Aid and https://t.co/aO0ziApBaU,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",,-85.768241,37.822244
2021-03-04T22:45:47.000Z,Donate to EKY Mutual Aid: https://t.co/3D48ybFKic,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",,-85.768241,37.822244
2021-03-04T21:46:47.000Z,"Tagged along to an @OmahaMedics distro last night to photograph their process. They're a group of big-hearted people, with a lot of love, laughter + mutual aid to share with our community. \nIf you have the funds, please consider donating to their Venmo/Cashapp/PayPal linked below https://t.co/jMNMOKwlXp",a84b808ce3f11719,US,Omaha,United States,-96.234587,41.175884,-95.872275,41.375558,"Omaha, NE",,-96.053431,41.275721
2021-03-04T18:02:11.000Z,@zanner65 The Mutual Aid group on FB tracks it pretty thoroughly.,dd3b100831dd1763,US,New Orleans,United States,-90.137908,29.889574,-89.884108,30.075628,"New Orleans, LA",,-90.011008,29.982601
2021-03-04T12:35:26.000Z,watching tv shows that have now written the beginning of the pandemic into their worlds is reminding me just how fucked all of this was from the start \n\n&amp; it‚Äôs triggering a lot of the ghosts of mutual aid organizing past for me that I‚Äôd repressed for whatever reason üò≠,8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",,-93.262047,44.9706105
2021-03-03T22:18:54.000Z,What‚Äôre some El Paso mutual aid orgs?? https://t.co/C0bXRfYLnN,6a0a3474d8c5113c,US,El Paso,United States,-106.63487,31.6206683,-106.19999,31.966068,"El Paso, TX",,-106.41743,31.7933682
2021-03-03T16:19:40.000Z,"‚ÄºÔ∏è HAPPENING NOW at 11am EST: Check out our Exec Director, @mcSYCdc alongside mutual aid organizer, @bethwagsss on @WeActRadio discussing #DC‚Äôs vaccine rollout &amp; #ServeYourCityDC/#W6MA‚Äôs current work throughout the district: \n\nüíª https://t.co/0s0UD4XzYH\nüé• https://t.co/5Al3qrYTfG https://t.co/UuzBnDo6De",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-03T15:48:40.000Z,"Really hope those in charge take this as seriously as they did w the BLM marches over the summer. A lot of us carry scars (physical &amp; emotional) bc you didn‚Äôt have a ‚Äúlack of plan‚Äù on how to address the peaceful marches, water &amp; food handouts, &amp; other mutual aid initiatives. https://t.co/sCsuyirwat",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-03T15:33:09.000Z,"At Denny Park this morning where the city is about to move people who have been living in the park. Fewer than a dozen people still here including Robert and Shawn who are seeking housing. City outreach, volunteers, &amp; mutual aid groups will be here for the clearing set at 9. https://t.co/3OohssxEL6",07d9e38a84088000,US,Denny Park,United States,-122.34102,47.6188583,-122.34102,47.6188583,Denny Park,,-122.34102,47.6188583
2021-03-03T06:42:42.000Z,"@luistheleftist Yup. I clean up their blood daily, have shed plenty of my own, and have the scars to prove it. Let me have some fun in between enduring rounds of fascist violence and mutual aid runs. üñ§",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",,-122.63091,45.5364018
2021-03-03T04:41:31.000Z,"@deanspade I really appreciate how you kept reinforcing the distinction between mutual aid (which confronts systemic failures) and philanthropy, which tries to cover over problems without addressing systemic inequality in order to maintain the status quo.",3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
